year,industry,symbol,currentRatio,currentRatio_percentage_change,quickRatio,quickRatio_percentage_change,cashRatio,cashRatio_percentage_change,daysOfSalesOutstanding,daysOfSalesOutstanding_percentage_change,daysOfInventoryOutstanding,daysOfInventoryOutstanding_percentage_change,operatingCycle,operatingCycle_percentage_change,daysOfPayablesOutstanding,daysOfPayablesOutstanding_percentage_change,cashConversionCycle,cashConversionCycle_percentage_change,grossProfitMargin,grossProfitMargin_percentage_change,operatingProfitMargin,operatingProfitMargin_percentage_change,pretaxProfitMargin,pretaxProfitMargin_percentage_change,netProfitMargin,netProfitMargin_percentage_change,effectiveTaxRate,effectiveTaxRate_percentage_change,returnOnAssets,returnOnAssets_percentage_change,returnOnEquity,returnOnEquity_percentage_change,returnOnCapitalEmployed,returnOnCapitalEmployed_percentage_change,netIncomePerEBT,netIncomePerEBT_percentage_change,ebtPerEbit,ebtPerEbit_percentage_change,ebitPerRevenue,ebitPerRevenue_percentage_change,debtRatio,debtRatio_percentage_change,debtEquityRatio,debtEquityRatio_percentage_change,longTermDebtToCapitalization,longTermDebtToCapitalization_percentage_change,totalDebtToCapitalization,totalDebtToCapitalization_percentage_change,interestCoverage,interestCoverage_percentage_change,cashFlowToDebtRatio,cashFlowToDebtRatio_percentage_change,companyEquityMultiplier,companyEquityMultiplier_percentage_change,receivablesTurnover,receivablesTurnover_percentage_change,payablesTurnover,payablesTurnover_percentage_change,inventoryTurnover,inventoryTurnover_percentage_change,fixedAssetTurnover,fixedAssetTurnover_percentage_change,assetTurnover,assetTurnover_percentage_change,operatingCashFlowPerShare,operatingCashFlowPerShare_percentage_change,freeCashFlowPerShare,freeCashFlowPerShare_percentage_change,cashPerShare,cashPerShare_percentage_change,payoutRatio,payoutRatio_percentage_change,operatingCashFlowSalesRatio,operatingCashFlowSalesRatio_percentage_change,freeCashFlowOperatingCashFlowRatio,freeCashFlowOperatingCashFlowRatio_percentage_change,cashFlowCoverageRatios,cashFlowCoverageRatios_percentage_change,shortTermCoverageRatios,shortTermCoverageRatios_percentage_change,capitalExpenditureCoverageRatio,capitalExpenditureCoverageRatio_percentage_change,dividendPaidAndCapexCoverageRatio,dividendPaidAndCapexCoverageRatio_percentage_change,dividendPayoutRatio,dividendPayoutRatio_percentage_change,priceBookValueRatio,priceBookValueRatio_percentage_change,priceToBookRatio,priceToBookRatio_percentage_change,priceToSalesRatio,priceToSalesRatio_percentage_change,priceEarningsRatio,priceEarningsRatio_percentage_change,priceToFreeCashFlowsRatio,priceToFreeCashFlowsRatio_percentage_change,priceToOperatingCashFlowsRatio,priceToOperatingCashFlowsRatio_percentage_change,priceCashFlowRatio,priceCashFlowRatio_percentage_change,priceEarningsToGrowthRatio,priceEarningsToGrowthRatio_percentage_change,priceSalesRatio,priceSalesRatio_percentage_change,dividendYield,dividendYield_percentage_change,enterpriseValueMultiple,enterpriseValueMultiple_percentage_change,priceFairValue,priceFairValue_percentage_change,interestRate,interestRate_percentage_change,adjDividend,dps_growth,dps_change_next_year
2020,Specialty Retail,AZO,1.0841593731492987,18.83900724087011,0.3488262385504205,247.5407112820994,0.2786550441494481,771.2341994968705,10.540124906912755,10.872329213565646,278.5682164138692,-2.8355323260813248,289.10834132078196,-2.3955845384386443,321.1038293432043,-0.5646115576974142,-31.995488022422364,19.730370988265534,0.5360014794212176,-0.09453573576636565,0.1913937077258039,2.459629538970387,0.1754686344573256,2.4802326237330474,0.13718940209390984,0.6405314280366392,0.2181542728807488,7.010657405163356,0.12014610223939869,-26.48157703553228,-1.9738239156606607,109.17611703526848,0.2969836677832262,-41.253239881586325,0.7818457271192513,-1.795176639041296,0.9167941649821999,0.02010849039313367,0.1913937077258039,2.459629538970387,0.5758699883082712,8.288111055766635,-9.46069771759397,208.1035430082173,1.1230184473656408,-24.66625205143246,1.1181935619707233,-24.59649900686881,12.018387890537618,0.22151860299763904,0.32747627546643954,-19.033927793397076,-16.428530587931117,184.5220403277225,34.62957063825821,-9.80617011537932,1.1367039774847352,0.5678175210478642,1.3102715187640752,2.918281130914324,1.7814340299352776,-33.94930486430942,0.87576810165814,-26.94948851990381,115.55259133389974,35.53527722133436,96.10756159728122,46.98167020249298,77.60972812234495,693.261417150089,0.0,0.0,0.21533526805445263,20.02192512021943,0.8317213875331421,8.445323767970914,0.32747627546643954,-19.033927793397076,9.336413312098413,-75.32850853378451,-5.942525822744988,38.49057696019014,-5.942525822744988,38.49057696019014,0.0,0.0,-31.8822529519566,98.66149153642651,-31.8822529519566,98.66149153642651,2.2159561373141647,-4.41835155042416,16.152531489256603,-5.026685478184467,12.37280376525169,-26.565000177114328,10.29072551531042,-20.36317668306278,10.29072551531042,-20.36317668306278,1.1836662781380578,113.18367233633802,2.2159561373141647,-4.41835155042416,0.0,0.0,14.28946721214851,-2.8341051259564543,-31.8822529519566,98.66149153642651,0.08,-78.94736842105263,0.0,0.0,constant/increased
2021,Specialty Retail,AZO,0.8704907925013508,-19.708226109531946,0.21652473067622066,-37.92762506169001,0.15893814094744546,-42.96240305551265,9.440669711410132,-10.431140097604953,245.02036300240167,-12.04295803855292,254.4610327138118,-11.984195422617372,317.5847478225643,-1.0959325922204277,-63.12371510875249,97.28942738587247,0.5275464068187854,-1.5774345644646526,0.2012720798300157,5.1612836292213915,0.18791988973029652,7.096000553876247,0.14835102977972375,8.135925600268656,0.21056238382941886,-3.4800551697100834,0.14950979936276707,24.439991457117237,-1.2073827728624071,-38.8302693425273,0.412026818928852,38.737197908673515,0.7894376161705812,0.9710213649568145,0.9336609920710525,1.839761609868007,0.2012720798300157,5.1612836292213915,0.5668950942323124,-1.5584931075023123,-4.578023472130739,-51.610086181941604,1.2944306145360474,15.263521945921955,1.2794839127772666,14.424188824900973,15.074087346483257,25.425202479539454,0.427570024748571,30.565191062944418,-8.07560961226924,-50.8439932041042,38.66251136387662,11.645944928820118,1.149299525567666,1.108076362220678,1.489672105319762,13.691863402854686,1.9311446230748892,8.403936975710003,1.0078109979065457,15.077381329418316,158.22921257363853,36.93263885049605,130.26829158609524,35.54426875583159,54.74398524980888,-29.462470009546003,0.0,0.0,0.2405087362355118,11.690360064331617,0.8232885032242039,-1.0139073535129106,0.427570024748571,30.565191062944418,10.776548238897396,15.424926882069489,-5.658941371928713,-4.772119790053875,-5.658941371928713,-4.772119790053875,0.0,0.0,-19.15609597248678,-39.91611571066473,-19.15609597248678,-39.91611571066473,2.353708060071424,6.216365046115957,15.865801966904328,-1.7751367489547087,11.886929514052865,-3.926953505585984,9.786372407556195,-4.901045188736742,9.786372407556195,-4.901045188736742,0.48708938315408573,-58.84909520947984,2.353708060071424,6.216365046115957,0.0,0.0,14.091091414682221,-1.388265878084216,-19.15609597248678,-39.91611571066473,1.68,2000.0,0.0,0.0,constant/increased
2022,Specialty Retail,AZO,0.7717373902195672,-11.34456597731679,0.09536522140987261,-55.95642995973675,0.030783407326609297,-80.63183126271237,11.338960253454449,20.10758346677477,264.5221798606094,7.959263719651166,275.86114011406386,8.409974278584498,342.56240761069364,7.864880149119902,-66.70126749662978,5.66752508421553,0.5213223046929559,-1.1798207788698778,0.20124801334955264,-0.011957187744759956,0.1894565238124245,0.817706994365186,0.14949357718909959,0.7701647983652915,0.21093465571494963,0.17679885588317568,0.15905709725334324,6.3857338657855145,-0.6865396238901607,-43.1381961610613,0.48914314342757587,18.716336159671233,0.7890653442850504,-0.047156593238695255,0.9414081692491185,0.8297633984773345,0.20124801334955264,-0.011957187744759956,0.6085972393007338,7.356236716935127,-2.6268939078185873,-42.61947489325654,1.6527972283381835,27.685270247612515,1.6146682307888442,26.196837229787562,17.067225706801366,13.22228214886325,0.3454189381229126,-19.213481271042486,-4.316309273497257,-46.55128862421102,32.18990029432387,-16.741310487140982,1.0654992838992585,-7.29141879937838,1.3798464846779108,-7.372469434693263,2.0091180427916804,4.037678938444134,1.0639727822697456,5.572650475124874,159.70234246779728,0.931010064575255,126.26169990550555,-3.0756461390619383,15.623812602576217,-71.46022064107808,0.0,0.0,0.19758119347314185,-17.84864177255262,0.7906064366649176,-3.9696979165013357,0.3454189381229126,-19.213481271042486,9.548878329031414,-11.392051356804311,-4.775695986412668,-15.607961409485549,-4.775695986412668,-15.607961409485549,0.0,0.0,-12.289605067996868,-35.844938939291225,-12.289605067996868,-35.844938939291225,2.676053879375323,13.695233694110609,17.900795001983862,12.826285360957357,17.131244087627582,44.1183281803331,13.54407184375618,38.39726590926187,13.54407184375618,38.39726590926187,0.7520953905267435,54.40603235008836,2.676053879375323,13.695233694110609,0.0,0.0,16.058747802095496,13.963832392450982,-12.289605067996868,-35.844938939291225,0.0,0.0,0.0,0.0,constant/increased
2012,REIT - Residential,AVB,3977.902266288952,999.0,3871.9801699716713,999.0,3871.9801699716713,999.0,0.0,0.0,0.0,0.0,0.0,0.0,54.09254933792753,999.0,-54.09254933792753,999.0,0.6512853099185489,999.0,0.3551845647276298,999.0,0.2549015077118595,999.0,0.40809215720254943,999.0,-0.02776141050627748,999.0,0.03798082773256602,999.0,0.06196195938658582,999.0,0.033058849548164536,999.0,1.6009797700524255,999.0,0.717659304557135,999.0,0.3551845647276298,999.0,0.34507222978190655,999.0,0.5629511720423097,999.0,0.360184746722894,999.0,0.360184746722894,999.0,2.6943908851884313,999.0,0.1404347872376061,999.0,1.6314009747991243,999.0,0.0,0.0,6.747694543286697,999.0,0.0,0.0,0.0,0.0,0.0930692419891689,999.0,5.551621641205982,999.0,5.279306099596104,999.0,28.061168057317165,999.0,0.8632384062056909,999.0,0.5206891571832939,999.0,0.9509484688962481,999.0,0.1404347872376061,999.0,0.0,0.0,-20.38672346200241,999.0,1.5935875676249072,999.0,0.8632384062056909,999.0,1.9308708625913893,999.0,1.9308708625913893,999.0,12.717048708518668,999.0,31.162198253682153,999.0,25.68329955529068,999.0,24.423494388307365,999.0,24.423494388307365,999.0,-2.770602717463741,999.0,12.717048708518668,999.0,0.027701460570217953,999.0,21.798499727011013,999.0,1.9308708625913893,999.0,0.11,-21.42857142857143,3.88,8.683473389355733,constant/increased
2013,REIT - Residential,AVB,465.324942791762,-88.30225300568102,322.129290617849,-91.68050257291979,322.129290617849,-91.68050257291979,0.0,0.0,0.0,0.0,0.0,0.0,68.00849655542385,25.726181124428926,-68.00849655542385,25.726181124428926,0.6534132738541589,0.3267329852528311,0.24069242289911758,-32.23454879473987,0.03952845027175083,-84.49265733004853,0.24139444303554328,-40.848056309072525,-2.3873968907257854,8499.69593470743,0.023038733393862518,-39.34114981357202,0.041064210526683,-33.72673986876372,0.022973042359992507,-30.508645418763535,6.106853200062255,281.44474491781244,0.16422806250248498,-77.11615226617461,0.24069242289911758,-32.23454879473987,0.4009220816898694,16.184974358342675,0.7146030333288487,26.93872378600204,0.41677462330243814,15.711347327842628,0.41677462330243814,15.711347327842628,2.0424009002215753,-24.198047452987105,0.11789339360180662,-16.051146641936363,1.7823987901011276,9.255714421808282,0.0,0.0,5.366976458633246,-20.46207153859878,0.0,0.0,0.0,0.0,0.09544019781130696,2.547518139681415,5.711219059089744,2.874789173296266,5.501413834172631,4.207138786544684,2.2193790279312045,-92.0909242858389,1.4906198940366595,72.67766161941098,0.49524273696255644,-4.88706551109912,0.963264370925644,1.2951177095527289,0.11789339360180662,-16.051146641936363,0.0,0.0,-27.221529212849898,33.52576868757979,1.4496282393994206,-9.033662859207947,1.4906198940366595,72.67766161941098,1.74402696683511,-9.676664523567325,1.74402696683511,-9.676664523567325,10.252198030802758,-19.382253966400242,42.470729242483884,36.289259495566895,21.490839184938515,-16.323682871535606,20.701359688143977,-15.239976069703365,20.701359688143977,-15.239976069703365,-1.1815574673870517,-57.35377504903805,10.252198030802758,-19.382253966400242,0.035097581808074485,26.699390882689265,23.149783111404552,6.198974247384248,1.74402696683511,-9.676664523567325,0.09,-18.181818181818187,4.28,10.309278350515472,constant/increased
2014,REIT - Residential,AVB,699.7816979051819,50.385598009591725,561.6979051819184,74.37032941170084,561.6979051819184,74.37032941170084,0.0,0.0,0.0,0.0,0.0,0.0,63.62680204712211,-6.4428633630076675,-63.62680204712211,-6.4428633630076675,0.6529377868219608,-0.0727697234238045,0.3629827050771456,50.807699180993346,0.39673103822354205,903.6594794283335,0.4056630590821341,68.0498747116576,0.014013127584081757,-100.58696263024041,0.0422562097403782,83.41377113915121,0.0755622813703344,84.01006716355839,0.037812497372620955,64.5950796594156,1.0225140460362954,-83.25628580647933,1.092975044470022,565.522705325397,0.3629827050771456,50.807699180993346,0.40341001079143163,0.6205517768130164,0.7213751761058674,0.9476789855581647,0.4190691175980463,0.5505359893140938,0.4190691175980463,0.5505359893140938,3.3864177435250085,65.80573104710363,0.13586593750517173,15.244742181286819,1.7881935420755537,0.3251097345110532,0.0,0.0,5.736576226629785,6.886554670870693,0.0,0.0,0.0,0.0,0.10416578190774485,9.14246229213511,6.774548101002267,18.618249990256853,6.370928706641478,15.805298395618973,3.8926253980321404,75.39254670080638,0.8688702058466836,-41.710813781389454,0.5261773906107851,6.246361902843511,0.9404212076815758,-2.3714323848724073,0.13586593750517173,15.244742181286819,0.0,0.0,-16.784495977283484,-38.34109815784935,1.6385717401026787,13.03392798015146,0.8688702058466835,-41.71081378138947,2.3638337292548806,35.53882905518,2.3638337292548806,35.53882905518,12.690458842439531,23.782810323318103,31.283249875286543,-26.34162296419058,25.64618245212373,19.33541650666397,24.118213874048234,16.505457793002588,24.118213874048234,16.505457793002588,0.3564239125135106,-130.16560111136383,12.690458842439531,23.782810323318103,0.027774294848217876,-20.86550292810152,22.69047729924535,-1.9840609734824155,2.3638337292548806,35.53882905518,0.13,44.444444444444464,4.64,8.411214953271017,constant/increased
2015,REIT - Residential,AVB,968.1826401446655,38.354953129375936,724.244122965642,28.938369946578213,724.244122965642,28.938369946578213,0.0,0.0,0.0,0.0,0.0,0.0,56.53564329117258,-11.144924037982928,-56.53564329117258,-11.144924037982928,0.6563219951423147,0.5183048658932377,0.3736274452756101,2.9325750372051873,0.4006372748686981,0.9846057577564737,0.39979892544724543,-1.4455675722993,0.002502709812074869,-82.14024815618015,0.04382639140928594,3.715860174291352,0.07540633498656474,-0.2063812539027987,0.04095878316568573,8.320756394532447,0.9979074602538482,-2.406478999269779,1.0722908071519317,-1.8924711431192787,0.3736274452756101,2.9325750372051873,0.3813615075742833,-5.4655319965640885,0.6561588272822002,-9.040559057731734,0.39619317693036354,-5.458751243422433,0.39619317693036354,-5.458751243422433,3.9487686131594684,16.606069074310213,0.16366153173294876,20.458103582230812,1.72056910372474,-3.781718072436513,0.0,0.0,6.456104127446813,12.542810770593515,0.0,0.0,0.0,0.0,0.1096210835490826,5.237134058254633,7.892953035378117,16.508923070608738,7.475694315447652,17.340730993496955,2.99140854100404,-23.151903018556506,0.8835908673140729,1.6942302047340263,0.5693631777106811,8.207457764341818,0.9471352840869304,0.7139435340794531,0.16366153173294876,20.458103582230812,0.0,0.0,-18.916208717443837,12.70048706285527,1.76186450992259,7.524404748502822,0.883590867314073,1.6942302047340485,2.505189724669189,5.979946629277788,2.505189724669189,5.979946629277788,13.282334437055907,4.6639416428113645,33.22253660936502,6.199121708293154,24.63048811660434,-3.960411407879072,23.328404359519812,-3.2747429749691137,23.328404359519812,-3.2747429749691137,5.419426284402663,1420.500194890048,13.282334437055907,4.6639416428113645,0.026596128938119665,-4.241929152609281,24.65039856389682,8.637637890132233,2.505189724669189,5.979946629277788,0.4,207.6923076923077,5.0,7.758620689655182,constant/increased
2016,REIT - Residential,AVB,448.0792079207921,-53.719557721687686,266.08168316831683,-63.26077427059222,266.08168316831683,-63.26077427059222,0.0,0.0,0.0,0.0,0.0,0.0,54.33585574218957,-3.8909746505466636,-54.33585574218957,-3.8909746505466636,0.668279994426123,1.821971436629255,0.3837056992893307,2.697407308043509,0.5055667875154932,26.190651551627077,0.5055614092130322,26.45391896625855,0.00029496727797426143,-88.21408392810355,0.05787128879390703,32.046666250612766,0.10165762564425641,34.81311041355997,0.043924530557615124,7.24080932759259,0.9999893618358764,0.20862671790213838,1.3175899874613903,22.87618047952755,0.3837056992893307,2.697407308043509,0.3935060927883167,3.184533565351466,0.691239056587598,5.346301512196305,0.40871753398499827,3.161174342191164,0.40871753398499827,3.161174342191164,4.185248786731374,5.988706777698338,0.16263739389663884,-0.6257657651530635,1.756615893008407,2.095050364767803,0.0,0.0,6.717479554050575,4.048500790013243,0.0,0.0,0.0,0.0,0.11446935572869522,4.422755206065632,8.32988890460756,5.535771811525958,7.799187061399898,4.327260215600126,1.5661575808294632,-47.644811487240176,0.7032839394894788,-20.40615566485976,0.559091164671398,-1.8041231750506426,0.9362894452392863,-1.145120346572226,0.16263739389663884,-0.6257657651530635,0.0,0.0,-15.695986383352551,-17.023613886865785,1.7475246238605018,-0.8139040193685609,0.7032839394894786,-20.40615566485978,2.3908406030192846,-4.564489488515866,2.3908406030192846,-4.564489488515866,11.89007452029209,-10.482042319907258,23.518556408014685,-29.20902854424098,22.713905770610257,-7.781341307247757,21.2667902331821,-8.837355931274448,21.2667902331821,-8.837355931274448,0.654737701007042,-87.91868979025686,11.89007452029209,-10.482042319907258,0.029903363424543042,12.435022006842456,22.46338754929675,-8.872112184843884,2.3908406030192846,-4.564489488515866,1.0,150.0,5.4,8.000000000000007,constant/increased
2017,REIT - Residential,AVB,0.37073466756008444,-99.91726135446444,0.106021720166378,-99.96015444621969,0.106021720166378,-99.96015444621969,0.0,0.0,0.0,0.0,0.0,0.0,43.31839696407348,-20.276590158791752,-43.31839696407348,-20.276590158791752,0.6667397068878936,-0.23048535809485626,0.3699034757262483,-3.597085888650009,0.4061190719290216,-19.67053968778043,0.4062399820626805,-19.645769107447798,0.00016083772500171103,-45.472689002559264,0.04762039229162206,-17.71326804003065,0.08441635703191919,-16.960133096824247,0.04490394664955577,2.229770197898784,1.000297720895216,0.030836233974884664,1.0979055309812094,-16.673203240064726,0.3699034757262483,-3.597085888650009,0.39802015995702594,1.1471403496508215,0.7055677265965129,2.072896470817276,0.4136849657705967,1.2153703652412418,0.4136849657705967,1.2153703652412418,3.9991986416976775,-4.445378387625054,0.1713980683460059,5.38662987611247,1.7726934401330143,0.9152568406444628,0.0,0.0,8.425981236164306,25.43367148893696,0.0,0.0,0.0,0.0,0.11722231782758029,2.4049773682747855,9.109177244262897,9.355326926680663,8.572672353700685,9.91751173822919,0.48645817134798786,-68.93938532734673,0.8816267371861319,25.358576768597054,0.5819701217625269,4.092169316353966,0.9411028157455043,0.5140900103800528,0.1713980683460059,5.38662987611247,0.0,0.0,-16.978740370320313,8.172496813123352,1.7968938404610322,2.8250941890287873,0.881626737186132,25.358576768597096,2.368561530299346,-0.9318510272831815,2.368561530299346,-0.9318510272831815,11.398316954371015,-4.1358661384486854,28.058087479465083,19.301912042115866,20.811480089167674,-8.375599074220652,19.585742511747195,-7.9045671819906405,19.585742511747195,-7.9045671819906405,-1.8057897326527532,-375.8035362673168,11.398316954371015,-4.1358661384486854,0.03142148365712273,5.076754112996196,21.83915692695794,-2.77888017098451,2.368561530299346,-0.9318510272831815,1.83,83.0,5.68,5.185185185185182,constant/increased
2018,REIT - Residential,AVB,0.38669788995031534,4.305834815850806,0.14195907519607479,33.8962195419023,0.14195907519607479,33.8962195419023,0.0,0.0,0.0,0.0,0.0,0.0,46.40328845344634,7.121435015084576,-46.40328845344634,7.121435015084576,0.6660804058593981,-0.09888432047536755,0.3617427616560919,-2.206173936088085,0.4264215693784512,4.999148981847856,0.4265747734221625,5.0056105399158835,-0.0001642415377113968,-202.11630244686037,0.053020369745704614,11.339632443625591,0.09165438839735056,8.574204834134868,0.04659915392166061,3.775185476089127,1.0003592783637436,0.006153914703777019,1.1787977938418275,7.367870966851209,0.3617427616560919,-2.206173936088085,0.3830351682789088,-3.7648825827654164,0.6621389901967589,-6.155147799807059,0.39836559644051,-3.703148675357437,0.39836559644051,-3.703148675357437,3.7398698489415043,-6.4845189246735435,0.18480999928553807,7.825018723348243,1.7286636973099538,-2.483776485332778,0.0,0.0,7.86582184506563,-6.648001881305787,0.0,0.0,0.0,0.0,0.12429326122675488,6.032079496649345,9.411460443414994,3.3184467822544583,8.782646238272655,2.449339901359071,0.6630065019686828,36.29260253383659,0.0,-100.0,0.5695299043350178,-2.137604141915961,0.9331863307588668,-0.8411923600894045,0.18480999928553807,7.825018723348243,0.0,0.0,-14.966997193208485,-11.848600857507996,-14.966997193208485,-932.9371973008922,0.0,-100.0,2.2630368921457262,-4.455220470471932,2.2630368921457262,-4.455220470471932,10.532550229105706,-7.595566334320147,24.69098241466356,-12.000479602417002,19.817489544498795,-4.776164599586785,18.493410352883036,-5.577180227959177,18.493410352883036,-5.577180227959177,2.275864466047252,-226.03153207123103,10.532550229105706,-7.595566334320147,0.0,-100.0,20.942498450209996,-4.105737596679482,2.2630368921457262,-4.455220470471932,2.16,18.032786885245898,5.88,3.5211267605633756,constant/increased
2019,REIT - Residential,AVB,1.749410874500054,352.39731582833986,-4.982618095341044,-3609.8975450910907,0.4290022700248622,202.20136995984336,-78.60601447286574,999.0,217.5484698726478,999.0,138.94245539978203,999.0,43.78207565101692,-5.648765184086324,95.16037974876511,-305.07249145550077,0.6695786763118025,0.5252024262582422,0.3637367903482108,0.5512283598958723,0.34375680216946725,-19.38569086209112,0.33810772141411133,-20.73893195753964,0.016271933886117737,-10007.319495942967,0.041105167283953165,-22.472876969547627,0.07151590899454223,-21.972193317685672,0.044435986973462654,-4.642073441579065,0.9835666357154119,-1.6786611581989686,0.9450702026605106,-19.827623736855994,0.3637367903482108,0.5512283598958723,0.38848000562312185,1.4214980229304564,0.6758882778999978,2.0764957066118805,0.3989989767307971,0.1589947264388547,0.40330151288302574,1.2390418466401876,4.15331188447086,11.054984591144844,0.17794534463916029,-3.714438976741541,1.739827708290606,0.6458174020791185,-4.643410589478436,999.0,8.336744993759158,5.986954166638614,1.677787024719916,999.0,18.60281207736814,999.0,0.12157417497605126,-2.1876377076815445,9.480726923248541,0.7359801409143829,8.470169701701069,-3.557885950249118,0.2846576416798291,-57.06563346896485,1.0689043149010018,999.0,0.5686093160792317,-0.16164002079240847,0.8934093103062178,-4.262494974642661,0.17794534463916029,-3.714438976741541,10.024602596772237,999.0,-9.381682423416517,-37.31753736364962,1.8903465052721602,-112.6300986154386,1.0689043149010018,999.0,2.6602248000172515,17.551101762858433,2.6602248000172515,17.551101762858433,12.576817637202714,19.409044947612685,37.197664651375234,50.65283360002788,24.75747327209817,24.92739414095304,22.118557120949852,19.602370243742918,22.118557120949852,19.602370243742918,-1.859883232568761,-181.72205596227917,12.576817637202714,19.409044947612685,0.028735790940614424,999.0,24.21357167377731,15.619307463931143,2.6602248000172515,17.551101762858433,0.38,-82.4074074074074,6.08,3.401360544217691,constant/increased
2020,REIT - Residential,AVB,3.859689097103918,120.6279355732791,2.5494356899488926,-151.1665883510663,2.310221465076661,438.5103125311611,2.8801752604333015,-103.66406474078076,-35.62987333283117,-116.37790114253104,-32.74969807239786,-123.5706918941129,41.51038996381979,-5.1886203507219175,-74.26008803621765,-178.0367714297413,0.642325664059835,-4.070173262100196,0.311527897096418,-14.353481593603023,0.3582640126435028,4.220195900846124,0.35964195282499467,6.369044552078829,-0.003938340172161381,-124.20327048846569,0.04310765104944262,4.871610792035863,0.07697327070785871,7.630975806701934,0.03752413476021009,-15.554627418043731,1.0038461585112177,2.061835167990944,1.1500222483529943,21.686436109774053,0.311527897096418,-14.353481593603023,0.3959283288879963,1.917299000479411,0.7069719109828394,4.598930636793885,0.4129791421521271,3.5038098432925047,0.4141672785791651,2.69420405057863,3.347670568897647,-19.39756363073737,0.16044430792141273,-9.83506298140947,1.7856057760970014,2.6311839723125674,126.72839914092185,-2829.209418354633,8.792979307545215,5.4725712988413555,-10.24421267486434,-710.5788472511565,14.821409709788362,-20.327047071448757,0.11986268762815676,-1.4077721261375187,8.705645598839904,-8.175336455562189,7.727478841065833,-8.768311459994493,1.5795313116792509,454.8880762020227,1.067680001933231,-0.11453906123337632,0.5299768257490133,-6.7942063623936955,0.8876399519520505,-0.6457687744702234,0.16044430792141273,-9.83506298140947,32.83124259717885,227.50667450647862,-8.89996059429639,-5.134706200646466,1.6335412961018365,-13.585086567679316,1.067680001933231,-0.11453906123337632,2.0903118058227106,-21.423490006966517,2.0903118058227106,-21.423490006966517,9.76655679232386,-22.344768970538254,27.15633344666095,-26.99452048622909,20.760975642849157,-16.14259090709831,18.42827142209632,-16.684115870100026,18.42827142209632,-16.684115870100026,6.126468825566705,-429.40072356613416,9.76655679232386,-22.344768970538254,0.039316058776134574,36.819128651740975,20.939447796267196,-13.521854279168188,2.0903118058227106,-21.423490006966517,0.08,-78.94736842105263,6.36,4.6052631578947345,constant/increased
2021,REIT - Residential,AVB,9.310889326211226,141.23417954046005,6.90421078936682,170.81329474544327,6.563755349389311,184.11801416499708,2.957408980979149,2.6815632231431685,-23.162404472434897,-34.991617129629574,-20.204995491455747,-38.30478849976041,27.236662443116746,-34.38591526878919,-47.44165793457249,-36.114191096252746,0.6278876615029305,-2.24776984086994,0.2838032986905462,-8.899555598159159,0.44015469420659303,22.857635339605544,0.43763165348497723,21.6853734797545,0.005675737484518691,-244.1149630658699,0.05046217428425341,17.060830399632465,0.09185863506328905,19.338355014074505,0.03283024137021946,-12.5089983286382,0.9942678318445206,-0.9541628052751161,1.5509146519347874,34.8595346008246,0.2838032986905462,-8.899555598159159,0.4126119685563513,4.213802966615865,0.7510966933145086,6.241377011757998,0.4256815803629212,3.0758062367505667,0.42892930823415504,3.564267487676065,2.95481704965633,-11.735130776941405,0.14651702852355328,-8.68044468407142,1.8203463557842232,1.9455906870528894,123.4188447886415,-2.6115333064375967,13.401054580835504,52.40630180189463,-15.758294888355785,53.82631529137465,15.653926697999305,5.616989237272962,0.11530741408307581,-3.800409981805608,8.631716006765018,-0.8492143544728936,7.5323859018782295,-2.5246648124201743,3.0379275594011492,92.33094886681481,0.8845413567075144,-17.152952653801744,0.524291348018389,-1.0727785545319057,0.8726406077279187,-1.6898004862383686,0.14651702852355328,-8.68044468407142,11.113399776470262,-66.14992641970481,-7.851796260645414,-11.777179489117074,1.6367232614483023,0.194789403491602,0.8845413567075143,-17.152952653801755,3.2203491620779223,54.06070774261587,3.2203491620779223,54.06070774261587,15.342343456639869,57.090608111738675,35.05766398400277,29.095719246713504,33.53386341199217,61.523542962888,29.26301094730587,58.794117348511676,29.26301094730587,58.794117348511676,1.5883818528136635,-74.07345245624855,15.342343456639869,57.090608111738675,0.02523104098182757,-35.825101072584665,30.42217212608573,45.286410711886035,3.2203491620779223,54.06070774261587,1.68,2000.0,6.36,0.0,constant/increased
